,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function,Amount
49,1611190000000,Alameda Unified,5,148,1054,236,104,61119,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,701796.73
50,1611190000000,Alameda Unified,5,148,1054,236,104,61119,9200,Accounts Receivable                                                                                                                                                                                                                                       ,458876.81
51,1611190000000,Alameda Unified,6,101,822,148,42,61119,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3445023.9700000007
52,1611190000000,Alameda Unified,6,101,822,148,42,61119,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,701796.73
53,1611190000000,Alameda Unified,6,101,822,148,42,61119,9200,Accounts Receivable                                                                                                                                                                                                                                       ,458876.81
54,1611190000000,Alameda Unified,7,229,1472,406,224,61119,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3445023.9700000007
55,1611190000000,Alameda Unified,7,229,1472,406,224,61119,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,701796.73
56,1611190000000,Alameda Unified,7,229,1472,406,224,61119,9200,Accounts Receivable                                                                                                                                                                                                                                       ,458876.81
57,1611190000000,Alameda Unified,9,14,317,24,12,61119,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3445023.9700000007
58,1611190000000,Alameda Unified,9,14,317,24,12,61119,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,701796.73
59,1611190000000,Alameda Unified,9,14,317,24,12,61119,9200,Accounts Receivable                                                                                                                                                                                                                                       ,458876.81
60,1611270000000,Albany City Unified,1,1,2,2,0,61127,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2122408.08
61,1611270000000,Albany City Unified,1,1,2,2,0,61127,2200,Classified Support Salaries                                                                                                                                                                                                                               ,410797.93
62,1611270000000,Albany City Unified,1,1,2,2,0,61127,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,24745.279999999995
63,1611270000000,Albany City Unified,1,1,2,2,0,61127,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,391201.63
64,1611270000000,Albany City Unified,1,1,2,2,0,61127,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1128175.67
65,1611270000000,Albany City Unified,1,1,2,2,0,61127,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16561313.0
66,1611270000000,Albany City Unified,2,102,366,190,100,61127,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2122408.08
67,1611270000000,Albany City Unified,2,102,366,190,100,61127,2200,Classified Support Salaries                                                                                                                                                                                                                               ,410797.93
68,1611270000000,Albany City Unified,2,102,366,190,100,61127,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,24745.279999999995
69,1611270000000,Albany City Unified,2,102,366,190,100,61127,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,391201.63
70,1611270000000,Albany City Unified,2,102,366,190,100,61127,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1128175.67
71,1611270000000,Albany City Unified,2,102,366,190,100,61127,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16561313.0
72,1611270000000,Albany City Unified,3,1,2,1,0,61127,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2122408.08
73,1611270000000,Albany City Unified,3,1,2,1,0,61127,2200,Classified Support Salaries                                                                                                                                                                                                                               ,410797.93
74,1611270000000,Albany City Unified,3,1,2,1,0,61127,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,24745.279999999995
75,1611270000000,Albany City Unified,3,1,2,1,0,61127,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,391201.63
76,1611270000000,Albany City Unified,3,1,2,1,0,61127,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1128175.67
77,1611270000000,Albany City Unified,3,1,2,1,0,61127,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16561313.0
78,1611270000000,Albany City Unified,4,2,16,4,0,61127,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2122408.08
79,1611270000000,Albany City Unified,4,2,16,4,0,61127,2200,Classified Support Salaries                                                                                                                                                                                                                               ,410797.93
80,1611270000000,Albany City Unified,4,2,16,4,0,61127,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,24745.279999999995
81,1611270000000,Albany City Unified,4,2,16,4,0,61127,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,391201.63
82,1611270000000,Albany City Unified,4,2,16,4,0,61127,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1128175.67
83,1611270000000,Albany City Unified,4,2,16,4,0,61127,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16561313.0
84,1611270000000,Albany City Unified,5,54,214,100,24,61127,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2122408.08
85,1611270000000,Albany City Unified,5,54,214,100,24,61127,2200,Classified Support Salaries                                                                                                                                                                                                                               ,410797.93
86,1611270000000,Albany City Unified,5,54,214,100,24,61127,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,24745.279999999995
87,1611270000000,Albany City Unified,5,54,214,100,24,61127,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,391201.63
88,1611270000000,Albany City Unified,5,54,214,100,24,61127,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1128175.67
89,1611270000000,Albany City Unified,5,54,214,100,24,61127,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16561313.0
90,1611270000000,Albany City Unified,6,17,73,34,12,61127,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2122408.08
91,1611270000000,Albany City Unified,6,17,73,34,12,61127,2200,Classified Support Salaries                                                                                                                                                                                                                               ,410797.93
92,1611270000000,Albany City Unified,6,17,73,34,12,61127,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,24745.279999999995
93,1611270000000,Albany City Unified,6,17,73,34,12,61127,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,391201.63
94,1611270000000,Albany City Unified,6,17,73,34,12,61127,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1128175.67
95,1611270000000,Albany City Unified,6,17,73,34,12,61127,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16561313.0
96,1611270000000,Albany City Unified,7,90,410,172,68,61127,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2122408.08
97,1611270000000,Albany City Unified,7,90,410,172,68,61127,2200,Classified Support Salaries                                                                                                                                                                                                                               ,410797.93
98,1611270000000,Albany City Unified,7,90,410,172,68,61127,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,24745.279999999995
99,1611270000000,Albany City Unified,7,90,410,172,68,61127,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,391201.63
100,1611270000000,Albany City Unified,7,90,410,172,68,61127,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1128175.67
101,1611270000000,Albany City Unified,7,90,410,172,68,61127,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16561313.0
102,1611270000000,Albany City Unified,9,29,116,58,10,61127,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2122408.08
103,1611270000000,Albany City Unified,9,29,116,58,10,61127,2200,Classified Support Salaries                                                                                                                                                                                                                               ,410797.93
104,1611270000000,Albany City Unified,9,29,116,58,10,61127,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,24745.279999999995
105,1611270000000,Albany City Unified,9,29,116,58,10,61127,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,391201.63
106,1611270000000,Albany City Unified,9,29,116,58,10,61127,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1128175.67
107,1611270000000,Albany City Unified,9,29,116,58,10,61127,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16561313.0
108,1611430000000,Berkeley Unified,0,3,49,2,0,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6750312.849999996
109,1611430000000,Berkeley Unified,0,3,49,2,0,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10794.44
110,1611430000000,Berkeley Unified,1,4,13,6,2,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6750312.849999996
111,1611430000000,Berkeley Unified,1,4,13,6,2,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10794.44
112,1611430000000,Berkeley Unified,2,84,285,150,92,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6750312.849999996
113,1611430000000,Berkeley Unified,2,84,285,150,92,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10794.44
114,1611430000000,Berkeley Unified,3,1,7,2,0,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6750312.849999996
115,1611430000000,Berkeley Unified,3,1,7,2,0,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10794.44
116,1611430000000,Berkeley Unified,4,3,24,8,6,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6750312.849999996
117,1611430000000,Berkeley Unified,4,3,24,8,6,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10794.44
118,1611430000000,Berkeley Unified,5,164,1039,290,110,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6750312.849999996
119,1611430000000,Berkeley Unified,5,164,1039,290,110,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10794.44
120,1611430000000,Berkeley Unified,6,204,856,340,76,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6750312.849999996
121,1611430000000,Berkeley Unified,6,204,856,340,76,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10794.44
122,1611430000000,Berkeley Unified,7,292,1253,560,406,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6750312.849999996
123,1611430000000,Berkeley Unified,7,292,1253,560,406,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10794.44
124,1611430000000,Berkeley Unified,9,91,356,162,108,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6750312.849999996
125,1611430000000,Berkeley Unified,9,91,356,162,108,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10794.44
126,1611500000000,Castro Valley Unified,0,7,21,10,2,61150,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3847410.970000001
127,1611500000000,Castro Valley Unified,0,7,21,10,2,61150,2200,Classified Support Salaries                                                                                                                                                                                                                               ,158781.81
128,1611500000000,Castro Valley Unified,0,7,21,10,2,61150,9200,Accounts Receivable                                                                                                                                                                                                                                       ,21568403.55
129,1611500000000,Castro Valley Unified,1,3,10,4,0,61150,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3847410.970000001
130,1611500000000,Castro Valley Unified,1,3,10,4,0,61150,2200,Classified Support Salaries                                                                                                                                                                                                                               ,158781.81
131,1611500000000,Castro Valley Unified,1,3,10,4,0,61150,9200,Accounts Receivable                                                                                                                                                                                                                                       ,21568403.55
132,1611500000000,Castro Valley Unified,2,193,720,376,304,61150,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3847410.970000001
133,1611500000000,Castro Valley Unified,2,193,720,376,304,61150,2200,Classified Support Salaries                                                                                                                                                                                                                               ,158781.81
134,1611500000000,Castro Valley Unified,2,193,720,376,304,61150,9200,Accounts Receivable                                                                                                                                                                                                                                       ,21568403.55
135,1611500000000,Castro Valley Unified,3,4,21,8,2,61150,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3847410.970000001
136,1611500000000,Castro Valley Unified,3,4,21,8,2,61150,2200,Classified Support Salaries                                                                                                                                                                                                                               ,158781.81
